type_shoes,price,adress,image_link
Chaussures,10000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2061930_uploaded_image1_1588694471.jpg
Chaussures,10000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2061928_uploaded_image1_1588694441.jpg
Chaussures,10000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2061925_uploaded_image1_1588694405.jpg
Chaussures,10000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2061921_uploaded_image1_1588694361.jpg
Chaussures,15000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_2059409_uploaded_image1_1588669821.jpg
Chaussons,1000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_1910111_uploaded_image1_1586296633.75.png
Chaussures,10000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1908886_uploaded_image1_1586280238.42.png
Chaussures,12000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1907189_uploaded_image1_1586261390.67.png
Chaussures,5000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_1906443_uploaded_image1_1586253297.45.png
Chaussures,5000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_1906434_uploaded_image1_1586253219.55.png
Chaussures,5000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_1906399_uploaded_image1_1586252881.19.png
Chaussures,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1873847_uploaded_image1_1585663572.73.png
Chaussures,2000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_1860238_uploaded_image1_1585403818.62.png
Chaussures,Prixsurdemande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_1828175_uploaded_image1_1584792865.72.png
Chaussures,Prixsurdemande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_1828156_uploaded_image1_1584792551.44.png
Chaussures,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_1739397_uploaded_image1_1583259534.94.png
Chaussures,10000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
Claquettes,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_1679922_uploaded_image1_1582210105.85.png
Chaussures,Prixsurdemande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
Chaussures,Prixsurdemande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1612540_uploaded_image1_1581098569.88.png
Chaussures,Prixsurdemande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1612534_uploaded_image1_1581098501.44.png
Chaussures,Prixsurdemande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1612532_uploaded_image1_1581098455.63.png
Chaussures,8000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1607931_uploaded_image1_1581037601.04.png
Chaussures,Prixsurdemande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1581553_uploaded_image1_1580655629.12.png
Chaussures,5000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1581551_uploaded_image1_1580655582.93.png
Chaussures,5000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1581547_uploaded_image1_1580655536.54.png
Chaussures,5000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1581543_uploaded_image1_1580655480.41.png
Chaussures,5000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1581540_uploaded_image1_1580655426.76.png
Baskets,40000,"Thies Nord, Thiès, Sénégal",https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png
Baskets,40000,"Thies Nord, Thiès, Sénégal",https://images.coinafrique.com/thumb_1566225_uploaded_image2_1580390769.12.png
Sandales,Prixsurdemande,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_1565794_uploaded_image1_1580386215.45.png
Chaussures,Prixsurdemande,"Sicap-Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_1413364_uploaded_image1_1577802616.96.png
Chaussures,10000,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1409266_uploaded_image1_1577711646.42.png
Chaussures,7000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1388690_uploaded_image1_1577283660.0.png
Chaussures,4000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_1381082_uploaded_image1_1577115739.61.png
Chaussures,12000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_1369049_uploaded_image1_1576856907.85.png
Coffrets,6000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_1357961_uploaded_image1_1576667812.04.png
Claquettes,9000,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1352820_uploaded_image1_1576580373.29.png
Chaussures,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_1273021_uploaded_image2_1575074492.39.png
Chaussures,7500,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_1271193_uploaded_image1_1575044622.08.png
Chaussures,3500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1270845_uploaded_image1_1575041164.15.png
Chaussures,Prixsurdemande,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_1261223_uploaded_image1_1574870941.9.png
Chaussures,Prixsurdemande,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1257492_uploaded_image1_1574803246.81.png
Claquettes,Prixsurdemande,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1243853_uploaded_image1_1574535955.25.png
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_1215779_uploaded_image1_1574081577.15.png
Chaussures,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_1183496_uploaded_image1_1573475198.52.png
Chaussures,3000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1131220_uploaded_image1_1572433036.53.png
Chaussures,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_1107988_uploaded_image1_1571960612.66.png
Chaussures,5000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1088264_uploaded_image1_1571609033.03.png
Chaussures,8000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_1061846_uploaded_image1_1571051734.07.png
Mocassins,5000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_1056625_uploaded_image1_1570898469.33.png
Chaussures,12500,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_1048681_uploaded_image1_1570725349.01.png
Mocassins,4000,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_1025460_uploaded_image1_1570221546.08.png
Chaussures,3000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_997837_uploaded_image1_1569622630.58.png
Chaussures,4000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_997786_uploaded_image1_1569621938.2.png
Chaussures,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_991150_uploaded_image1_1569498881.69.png
Chaussures,3000,"M'bour, Sénégal",https://images.coinafrique.com/thumb_989602_uploaded_image1_1569455878.5.png
Chaussures,3000,"M'bour, Sénégal",https://images.coinafrique.com/thumb_989597_uploaded_image1_1569455797.26.png
Chaussures,3000,"M'bour, Sénégal",https://images.coinafrique.com/thumb_989571_uploaded_image1_1569455169.87.png
Chaussures,2500,"M'bour, Sénégal",https://images.coinafrique.com/thumb_989555_uploaded_image1_1569454732.88.png
Chaussures,7000,"Patte d'Oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_971817_uploaded_image1_1569079950.62.png
Chaussures,7000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_971814_uploaded_image1_1569079860.47.png
Chaussures,20000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_963710_uploaded_image1_1568898631.18.png
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_961311_uploaded_image1_1568849341.17.png
Chaussures,15000,"Saly, Sénégal",https://images.coinafrique.com/thumb_947507_uploaded_image1_1568567749.69.png
Baskets,15000,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_919329_uploaded_image1_1567854794.2.png
Chaussures,10000,Sénégal,https://images.coinafrique.com/thumb_919324_uploaded_image1_1567854655.1.png
Chaussures,7000,Sénégal,https://images.coinafrique.com/thumb_905654_uploaded_image1_1567532748.81.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905461_uploaded_image1_1567528992.85.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905455_uploaded_image1_1567528936.77.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905452_uploaded_image1_1567528876.26.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905450_uploaded_image1_1567528833.56.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905446_uploaded_image1_1567528767.16.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905442_uploaded_image1_1567528724.67.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905439_uploaded_image1_1567528632.43.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905437_uploaded_image1_1567528599.94.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905432_uploaded_image1_1567528544.51.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905430_uploaded_image1_1567528509.05.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905429_uploaded_image1_1567528425.06.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905424_uploaded_image1_1567528377.1.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905422_uploaded_image1_1567528291.23.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905416_uploaded_image1_1567528250.24.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905412_uploaded_image1_1567528198.79.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905410_uploaded_image1_1567528155.93.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905406_uploaded_image1_1567528116.55.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905401_uploaded_image1_1567528046.76.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905399_uploaded_image1_1567528008.97.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905397_uploaded_image1_1567527975.86.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905394_uploaded_image1_1567527922.13.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905388_uploaded_image1_1567527880.73.png
chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905385_uploaded_image1_1567527792.61.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905383_uploaded_image1_1567527755.2.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905378_uploaded_image1_1567527715.54.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905376_uploaded_image1_1567527683.78.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905373_uploaded_image1_1567527650.34.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905369_uploaded_image1_1567527617.39.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905367_uploaded_image1_1567527588.75.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905365_uploaded_image1_1567527559.02.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905363_uploaded_image1_1567527530.77.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905360_uploaded_image1_1567527475.22.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_905353_uploaded_image1_1567527349.0.png
Baskets,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_902727_uploaded_image1_1567471565.75.png
Chaussures,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_902724_uploaded_image1_1567471369.88.png
Chaussures,10000,Sénégal,https://images.coinafrique.com/thumb_894314_uploaded_image1_1567188587.1.png
Claquettes,8000,Sénégal,https://images.coinafrique.com/thumb_894267_uploaded_image1_1567187400.66.png
Chaussures,15000,Sénégal,https://images.coinafrique.com/thumb_894226_uploaded_image1_1567186853.35.png
Chaussures,8000,Sénégal,https://images.coinafrique.com/thumb_894185_uploaded_image1_1567186147.73.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_892623_uploaded_image1_1567161532.45.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_892617_uploaded_image1_1567161496.62.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_892611_uploaded_image1_1567161455.24.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_892593_uploaded_image1_1567161453.51.png
Chaussures,13000,Sénégal,https://images.coinafrique.com/thumb_884530_uploaded_image1_1566983419.29.png
Chaussures,7500,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_878809_uploaded_image1_1566841399.24.png
Chaussures,7500,Sénégal,https://images.coinafrique.com/thumb_878800_uploaded_image1_1566841283.51.png
Ensemble,15000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_861833_uploaded_image1_1566391948.31.png
Chaussures,6000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_854221_uploaded_image1_1566227990.03.png
Chaussures,8500,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_848875_uploaded_image1_1566050610.48.png
Mocassins,Prixsurdemande,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_838292_uploaded_image1_1565733704.96.png
Chaussures,8000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_838285_uploaded_image1_1565733521.41.png
Chaussures,8000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_825843_uploaded_image1_1565308869.98.png
Chaussures,8000,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_824543_uploaded_image1_1565279780.97.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813318_uploaded_image1_1565013222.75.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813303_uploaded_image1_1565013123.95.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813299_uploaded_image1_1565012935.88.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813287_uploaded_image1_1565012771.79.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813282_uploaded_image1_1565012680.37.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813272_uploaded_image1_1565012560.04.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813239_uploaded_image1_1565012155.7.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813230_uploaded_image1_1565011989.51.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813228_uploaded_image1_1565011936.11.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813226_uploaded_image1_1565011851.3.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813222_uploaded_image1_1565011799.02.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813213_uploaded_image1_1565011607.36.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813210_uploaded_image1_1565011527.31.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813206_uploaded_image1_1565011464.28.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813203_uploaded_image1_1565011424.68.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_813196_uploaded_image1_1565011238.23.png
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_811210_uploaded_image1_1564948595.79.png
Talons,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_801336_uploaded_image1_1564654599.57.png
Chaussures,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_801329_uploaded_image1_1564654543.94.png
Talons,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_801320_uploaded_image1_1564654471.2.png
Chaussures,Prixsurdemande,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_799556_uploaded_image1_1564591363.49.png
Chaussures,Prixsurdemande,"Petit-Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_799181_uploaded_image1_1564584908.27.png
Chaussures,Prixsurdemande,"Les Parcelles Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_797188_uploaded_image1_1564528106.05.png
Chaussures,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_796883_uploaded_image1_1564515565.66.png
Chaussures,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_796881_uploaded_image1_1564515527.51.png
Chaussures,Prixsurdemande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_796879_uploaded_image1_1564515493.31.png
Chaussures,4000,Sénégal,https://images.coinafrique.com/thumb_792468_uploaded_image1_1564410485.85.png
Chaussures,Prixsurdemande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_792099_uploaded_image1_1564403460.51.png
Chaussures,Prixsurdemande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_792044_uploaded_image1_1564402826.19.png
Chaussures,Prixsurdemande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_792041_uploaded_image1_1564402795.9.png
Chaussures,Prixsurdemande,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_792038_uploaded_image1_1564402766.76.png
Claquettes,Prixsurdemande,Sénégal,https://images.coinafrique.com/thumb_781661_uploaded_image1_1564075024.17.png
Chaussures,Prixsurdemande,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_750022_uploaded_image1_1563279678.59.png
Chaussures,Prixsurdemande,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_750016_uploaded_image1_1563279645.35.png
